ekstep_seen/Ekstep_12_lang_tvnews/eng/33_3099file-idJOStsz8hfks.wav | True: English | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm4016.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3779.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2467.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2301.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm61.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2315.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm4002.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2473.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm766.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3745.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1634.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3023.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2329.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3037.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm49.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1620.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm982.wav | True: Assamese | Pred: Malayalam | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1146.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3751.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3989.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3962.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm969.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1813.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3976.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm955.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1191.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2498.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3786.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3792.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm941.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1185.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2665.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm570.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm564.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1378.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2671.wav | True: Assamese | Pred: Malayalam | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3209.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2117.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3221.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1436.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1350.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3547.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2881.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3553.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2895.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1344.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3584.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2842.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2856.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2697.wav | True: Assamese | Pred: Malayalam | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3589.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm582.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2683.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2873.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2867.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2132.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm541.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2654.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2898.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2640.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1349.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm555.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2126.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3238.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3210.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1361.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1375.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm569.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3562.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3204.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1413.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm958.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm780.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2495.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3953.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm93.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1836.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm87.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3947.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm794.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3990.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm4027.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3748.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1639.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm50.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2330.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm44.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2324.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2442.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3984.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm4033.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3774.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3012.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1605.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1611.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3006.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2318.wav | True: Assamese | Pred: Malayalam | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3760.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1177.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3827.wav | True: Assamese | Pred: Malayalam | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3199.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2287.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1956.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm186.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1942.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2293.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3833.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm810.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2522.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm637.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1995.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2244.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2250.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1981.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1759.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm623.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3628.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2536.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1017.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3600.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3166.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1771.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm179.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3172.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3614.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm384.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1598.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2907.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2913.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3358.wav | True: Assamese | Pred: Malayalam | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2046.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm353.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm435.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2734.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1573.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3364.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3402.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1215.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1201.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2708.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3416.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3370.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1567.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3417.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1566.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3365.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1572.wav | True: Assamese | Pred: Malayalam | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1214.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm408.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3403.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm420.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2735.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2053.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm352.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2047.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3359.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2721.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1228.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2912.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2906.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm6.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1599.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2090.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2084.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3173.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1764.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1002.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3615.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3601.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1016.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1770.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3167.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2279.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1758.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2537.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3629.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2523.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm805.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2292.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1943.wav | True: Assamese | Pred: Malayalam | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3832.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3826.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1957.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm193.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2286.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3198.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2319.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3007.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1610.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3761.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3775.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3013.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2325.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm4032.wav | True: Assamese | Pred: Marathi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3985.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2443.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3749.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm4026.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3991.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2457.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2331.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm51.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1638.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm965.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1837.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1189.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3946.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2480.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3952.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2494.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm92.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3563.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1412.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3205.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3211.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1406.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1360.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2669.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3577.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1348.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2641.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2899.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3239.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2127.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2133.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2866.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2682.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm597.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3588.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2696.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm595.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1389.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2680.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2858.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2694.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2864.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2870.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm230.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2125.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm556.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm542.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3549.wav | True: Assamese | Pred: Malayalam | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2657.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2131.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm224.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1438.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3207.wav | True: Assamese | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1410.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1376.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3575.wav | True: Assamese | Pred: Kannada | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1362.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm1404.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3213.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm2482.wav | True: Assamese | Pred: Punjabi | MISMATCH
ekstep_seen/IITMandi_Readspeech/asm/asm3944.wav | True: Assamese | Pred: Punjabi | MISMATCH
