File | True Lang | Simple Pred | Enhanced Pred | Simple Match | Enhanced Match
ekstep_seen/Ekstep_12_lang_tvnews/odi/24_1667file-idsMLXx85n1qA.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/5_9_1464file-idMrQ-yGLS-ak.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/7_13_1503file-idREMQpePYIr4.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/149_2640file-idQPHEe_Hs1TY.wav | Odia | Malayalam | Bengali | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/120_1509file-idoo7biwO_eH8.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/3_68_1524file-idCroh0n06i48.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/0_67_1680file-id0ZOG3so9B7Y.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/1_49_1558file-idLzUbx5_n0Ls.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/0_7_1400file-idiQjZUpfkv58.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/239_2410file-idsCnJm7AxC6g.wav | Odia | Malayalam | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/0_40_1735file-idlLqcDcZ7wCU.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/0_8_1574file-idceqbqsj2De4.wav | Odia | Bengali | Bengali | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/0_112_1642file-idmhwJqamQC0c.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/0_45_1405file-id6vRpJj7VT4Q.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/3_2410file-idE5V1lfiYD5Y.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/26_1622file-idDOmW6TH33Us.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/17_1484file-idnIHv61DBgLo.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/69_1394file-idpTivBMwjCcE.wav | Odia | Bengali | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/147_1667file-idsMLXx85n1qA.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/156_1540file-idBXCZ2T9t4mU.wav | Odia | Bengali | Odia | MISMATCH | MATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/17_1464file-idMrQ-yGLS-ak.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/2_19_2058file-id4mhMKcYKRV4.wav | Odia | Malayalam | Bengali | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/49_1460file-id9LmFVYSjbhQ.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/1_1558file-idLzUbx5_n0Ls.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/2_35_1431file-idjldZ3Jjc0_E.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/119_1509file-idoo7biwO_eH8.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/8_14_1598file-id6t2A1D8ta7s.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/55_1642file-idmhwJqamQC0c.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/58_1622file-idDOmW6TH33Us.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/79_1495file-id2nHFztpDf0M.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/129_1572file-idyJpP6QIJ10E.wav | Odia | Odia | Odia | MATCH | MATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/63_1667file-idsMLXx85n1qA.wav | Odia | Punjabi | Gujarati | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/93_1515file-idnWshh5z6Lvg.wav | Odia | Malayalam | Bengali | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/7_186_1836file-id7eNmjH5sDgU.wav | Odia | Marathi | Marathi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/151_1587file-id6OcvV4TRdr8.wav | Odia | Punjabi | Gujarati | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/114_1860file-id3CbXjAmAPwQ.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/34_1524file-idCroh0n06i48.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/37_1460file-id9LmFVYSjbhQ.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/43_2058file-id4mhMKcYKRV4.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/5_28_1485file-idYOVyKmUE-gE.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/119_2058file-id4mhMKcYKRV4.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/42_1615file-iduhztPj3tHnA.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/1_200_1450file-id_5PXZCkvOU8.wav | Odia | Punjabi | Marathi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/129_2475file-id59MmRDh7SR0.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/73_1558file-idLzUbx5_n0Ls.wav | Odia | Punjabi | Odia | MISMATCH | MATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/2_79_1478file-id-1n1An0HKpI.wav | Odia | Bengali | Marathi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/115_2058file-id4mhMKcYKRV4.wav | Odia | Punjabi | Gujarati | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/74_1469file-idiMG8plmUFDQ.wav | Odia | Malayalam | Malayalam | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/96_1622file-idDOmW6TH33Us.wav | Odia | Bengali | Bengali | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/93_1738file-idPcB1cs-ablg.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/127_1409file-idg6w6-mC0eCc.wav | Odia | Odia | Odia | MATCH | MATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/7_54_1507file-idsu-HegAV6V8.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/1_261_1576file-id7z_ZCD0hLPk.wav | Odia | Assamese | Marathi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/95_1503file-idREMQpePYIr4.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/217_1511file-ida9dgyHIflGg.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/118_1860file-id3CbXjAmAPwQ.wav | Odia | Malayalam | Bengali | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/47_1680file-idy9v3BljqeXU.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/75_1495file-id2nHFztpDf0M.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/5_68_1524file-idCroh0n06i48.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/100_1667file-idsMLXx85n1qA.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/16_1435file-idB2B4SATRfb0.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/148_1560file-idvPXcCwF63uU.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/77_1860file-id3CbXjAmAPwQ.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/136_1642file-idmhwJqamQC0c.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/39_1529file-idBN657kr1AL8.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/1_6_1462file-id5jjGU4JYueA.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/68_1515file-idnWshh5z6Lvg.wav | Odia | Malayalam | Bengali | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/41_1485file-idYOVyKmUE-gE.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/82_1495file-id2nHFztpDf0M.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/120_2058file-id4mhMKcYKRV4.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/2_51_1405file-id6vRpJj7VT4Q.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/8_1509file-idoo7biwO_eH8.wav | Odia | Punjabi | Bengali | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/2_60_1409file-idg6w6-mC0eCc.wav | Odia | Assamese | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/84_1572file-idyJpP6QIJ10E.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/64_1515file-idnWshh5z6Lvg.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/1_45_1524file-idCroh0n06i48.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/0_144_1551file-idiNhLAx55ok0.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/178_1391file-idIteA9HfZ2Ns.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/164_1587file-id6OcvV4TRdr8.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/41_1411file-idpey_W5ooEcM.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/1_66_1524file-idCroh0n06i48.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/97_2058file-id4mhMKcYKRV4.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/119_1642file-idmhwJqamQC0c.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/85_1515file-idnWshh5z6Lvg.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/75_1667file-idsMLXx85n1qA.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/3_41_1405file-id6vRpJj7VT4Q.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/1_45_1394file-idpTivBMwjCcE.wav | Odia | Punjabi | Marathi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/1_199_1391file-idIteA9HfZ2Ns.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/148_1836file-id7eNmjH5sDgU.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/27_13_1491file-idvpJNEA4Et8g.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/0_199_1485file-idYOVyKmUE-gE.wav | Odia | Marathi | Marathi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/3_39_1524file-idCroh0n06i48.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/2_171_1667file-idsMLXx85n1qA.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/79_1431file-idjldZ3Jjc0_E.wav | Odia | Bengali | Gujarati | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/3_28_1545file-idqiLL-HshBQY.wav | Odia | Bengali | Bengali | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/59_2058file-id4mhMKcYKRV4.wav | Odia | Punjabi | Bengali | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/83_1503file-idREMQpePYIr4.wav | Odia | Punjabi | Bengali | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/2_150_1860file-id3CbXjAmAPwQ.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/1_31_1431file-idjldZ3Jjc0_E.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/109_1423file-id-dVE7DLdqDU.wav | Odia | Malayalam | Malayalam | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/0_44_1382file-idoYR_g63BOyQ.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/111_1515file-idnWshh5z6Lvg.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/277_1551file-idyt9JIxX8KOQ.wav | Odia | Punjabi | Odia | MISMATCH | MATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/5_12_1400file-idiQjZUpfkv58.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/103_2058file-id4mhMKcYKRV4.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/0_28_1456file-idtyB2MEJf-ws.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/0_29_1466file-idHSkOxzvBHss.wav | Odia | Punjabi | Odia | MISMATCH | MATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/3_1549file-idFxkpsg5YZFo.wav | Odia | Odia | Odia | MATCH | MATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/144_1836file-id7eNmjH5sDgU.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/42_1622file-idDOmW6TH33Us.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/54_1860file-id3CbXjAmAPwQ.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/3_94_1507file-idsu-HegAV6V8.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/101_2377file-idBCJC179FxK8.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/216_1487file-idOELEPi0_FBE.wav | Odia | Bengali | Marathi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/94_1461file-idR11XxR_uvhI.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/0_81_1394file-idpTivBMwjCcE.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/77_1622file-idDOmW6TH33Us.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/38_1394file-idpTivBMwjCcE.wav | Odia | Bengali | Marathi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/116_1667file-idsMLXx85n1qA.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/121_2640file-idQPHEe_Hs1TY.wav | Odia | Punjabi | Bengali | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/46_1464file-idMrQ-yGLS-ak.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/66_1456file-idtyB2MEJf-ws.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/14_1460file-id9LmFVYSjbhQ.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/3_2529file-idEnr1g0C9NdQ.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/101_1469file-idiMG8plmUFDQ.wav | Odia | Malayalam | Odia | MISMATCH | MATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/128_1515file-idnWshh5z6Lvg.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/152_1560file-idvPXcCwF63uU.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/74_1507file-idsu-HegAV6V8.wav | Odia | Malayalam | Marathi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/223_1598file-id6t2A1D8ta7s.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/28_1587file-id6OcvV4TRdr8.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/137_1860file-id3CbXjAmAPwQ.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/27_1836file-id7eNmjH5sDgU.wav | Odia | Punjabi | Gujarati | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/34_1515file-idnWshh5z6Lvg.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/102_1509file-idoo7biwO_eH8.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/45_2529file-idEnr1g0C9NdQ.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/40_1382file-idoYR_g63BOyQ.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/114_1560file-idvPXcCwF63uU.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/0_52_1405file-id6vRpJj7VT4Q.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/61_1836file-id7eNmjH5sDgU.wav | Odia | Punjabi | Bengali | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/265_2405file-idU0fwb6QJoaU.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/0_31_1696file-idqcUnvmAztI8.wav | Odia | Bengali | Marathi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/13_13_1423file-id-dVE7DLdqDU.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/96_1509file-idoo7biwO_eH8.wav | Odia | Odia | Odia | MATCH | MATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/27_1860file-id3CbXjAmAPwQ.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/137_1836file-id7eNmjH5sDgU.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/57_2367file-idHnzY_r0BU2U.wav | Odia | Malayalam | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/366_2367file-idHnzY_r0BU2U.wav | Odia | Punjabi | Odia | MISMATCH | MATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/162_1515file-idnWshh5z6Lvg.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/4_122_1642file-idmhwJqamQC0c.wav | Odia | Punjabi | Bengali | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/18_1409file-idg6w6-mC0eCc.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/1_54_1461file-idR11XxR_uvhI.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/7_67_1524file-idCroh0n06i48.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/24_1485file-idYOVyKmUE-gE.wav | Odia | Punjabi | Gujarati | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/0_9_1485file-idYOVyKmUE-gE.wav | Odia | Bengali | Marathi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/6_18_1411file-idpey_W5ooEcM.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/165_1667file-idsMLXx85n1qA.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/102_1836file-id7eNmjH5sDgU.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/42_2516file-idypq-W0-sPyY.wav | Odia | Malayalam | Bengali | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/12_1860file-id3CbXjAmAPwQ.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/130_1476file-id-C8tQoa9oLk.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/58_1836file-id7eNmjH5sDgU.wav | Odia | Punjabi | Bengali | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/6_49_1382file-idoYR_g63BOyQ.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/148_1860file-id3CbXjAmAPwQ.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/9_1730file-idz0hz4aJL6bc.wav | Odia | Bengali | Bengali | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/1_145_2058file-id4mhMKcYKRV4.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/13_33_1725file-idpSZOSpDsDJA.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/193_1574file-idceqbqsj2De4.wav | Odia | Bengali | Marathi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/123_1545file-idqiLL-HshBQY.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/152_1622file-idDOmW6TH33Us.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/0_24_1394file-idzQvvAivhHtE.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/7_1507file-idsu-HegAV6V8.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/0_291_1560file-idvPXcCwF63uU.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/336_1624file-idDBMwMrPDNHs.wav | Odia | Bengali | Marathi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/137_1509file-idoo7biwO_eH8.wav | Odia | Bengali | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/59_1747file-idUg611R9WGzA.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/148_1615file-iduhztPj3tHnA.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/Ekstep_12_lang_tvnews/odi/4_127_1484file-idnIHv61DBgLo.wav | Odia | Punjabi | Punjabi | MISMATCH | MISMATCH
