ekstep_seen/Ekstep_12_lang_tvnews/eng/33_3099file-idJOStsz8hfks.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_144.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_150.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1286.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_636.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_385.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1053.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1047.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_391.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_408.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_346.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1090.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_420.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_434.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1084.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_352.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_422.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1092.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_344.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_350.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1086.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_436.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_378.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1051.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_387.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_393.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1045.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1079.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_146.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1290.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_620.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_634.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1284.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_152.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_608.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_185.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1253.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1247.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_191.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_807.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_813.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_754.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_740.wav | Group: SEEN | True: English | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_998.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_768.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1441.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_797.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1327.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1333.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_783.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_973.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_967.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_556.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_230.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_224.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_542.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_218.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1125.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_595.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_48.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_581.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1131.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1119.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_60.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_74.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_75.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1118.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_61.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_49.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1130.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_580.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_594.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1124.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_219.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_225.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_543.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_557.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_231.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_966.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_972.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_782.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1332.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1440.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1326.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_796.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_769.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_999.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_741.wav | Group: SEEN | True: English | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_755.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_812.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_806.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1246.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_190.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_184.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1252.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_609.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1285.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_635.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_153.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_147.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_621.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1291.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1078.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_392.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1044.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1050.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_386.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_379.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_351.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_437.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1087.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1093.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_423.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_345.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_369.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_341.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_427.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1097.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1083.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_433.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_355.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1068.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_382.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1054.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1040.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_396.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_619.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1295.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_5.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_625.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_143.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_157.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_631.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1281.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_802.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_816.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1256.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_180.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_194.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1242.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_779.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_751.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_989.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_745.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_976.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_962.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_792.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1322.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1336.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_786.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_209.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_235.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_553.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_547.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_221.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_65.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1108.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_71.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_59.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1120.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_590.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_584.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1134.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1135.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_585.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_58.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_591.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1121.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1109.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_70.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_64.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_546.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_220.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_234.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_552.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_208.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_787.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1337.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1323.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_793.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_963.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_977.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_744.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_988.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_750.wav | Group: SEEN | True: English | Pred: Bengali | MISMATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_778.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_195.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1243.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1257.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_181.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_817.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_803.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_156.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1280.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_630.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_624.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_4.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1294.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_142.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_618.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1041.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_397.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_383.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1055.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1069.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_432.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1082.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_354.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_340.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1096.wav | Group: SEEN | True: English | Pred: Hindi | MISMATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_426.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_368.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_418.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_356.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1080.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_430.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_424.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1094.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_342.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_395.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1043.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1057.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_381.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_168.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_632.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1282.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_154.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_140.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_6.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1296.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_626.wav | Group: SEEN | True: English | Pred: Urdu | MISMATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_815.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1269.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_801.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1241.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_829.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_197.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_183.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1255.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_746.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_752.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_961.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1309.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_975.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1335.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_785.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_949.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_791.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_1321.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_578.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_222.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_544.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_550.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_236.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_99.wav | Group: SEEN | True: English | Pred: English | MATCH
ekstep_seen/IITMandi_Readspeech/eng/eng_72.wav | Group: SEEN | True: English | Pred: English | MATCH
